season,week,contestant,voting_method,lower,upper,point
19,1,Tommy Chong,percent,0.009999000000000001,0.8746246559139785,0.01
19,1,Janel Parrish,percent,0.009999000000000001,0.8746246559139785,0.01
19,1,Betsey Johnson,percent,0.015375344086021508,0.880001,0.015377344086021507
19,2,Jonathan Bennett,percent,0.009999000000000001,0.8789482762430939,0.01
19,2,Tavis Smiley,percent,0.009999000000000001,0.08931876703499084,0.01
19,2,Lea Thompson,percent,0.009999000000000001,0.8789482762430939,0.01
19,2,Sadie Robertson,percent,0.009999000000000001,0.8789482762430939,0.01
19,2,Randy Couture,percent,0.009999000000000001,0.8789492762430939,0.010001
19,2,Bethany Mota,percent,0.009999000000000001,0.8789482762430939,0.01
19,2,Michael Waltrip,percent,0.021048723756906074,0.889999,0.8899969999999999
19,2,Alfonso Ribeiro,percent,0.009999000000000001,0.8789482762430939,0.01
19,2,Antonio Sabato Jr.,percent,0.009999000000000001,0.8789482762430939,0.01
19,2,Tommy Chong,percent,0.009999000000000001,0.8789492762430939,0.010001
19,2,Janel Parrish,percent,0.009999000000000001,0.8789482762430939,0.01
19,2,Betsey Johnson,percent,0.009999000000000001,0.8789492762430939,0.010001
19,3,Jonathan Bennett,percent,0.009999000000000001,0.900001,0.01
19,3,Lea Thompson,percent,0.009999000000000001,0.900001,0.9
19,3,Sadie Robertson,percent,0.009999000000000001,0.900001,0.01
19,3,Randy Couture,percent,0.009999000000000001,0.10816397270151945,0.01
19,3,Bethany Mota,percent,0.009999000000000001,0.900001,0.01
19,3,Michael Waltrip,percent,0.009999000000000001,0.900001,0.01
19,3,Alfonso Ribeiro,percent,0.009999000000000001,0.900001,0.01
19,3,Antonio Sabato Jr.,percent,0.009999000000000001,0.900001,0.01
19,3,Tommy Chong,percent,0.009999000000000001,0.900001,0.01
19,3,Janel Parrish,percent,0.009999000000000001,0.900001,0.01
19,3,Betsey Johnson,percent,0.009999000000000001,0.900001,0.01
19,4,Jonathan Bennett,percent,0.025624,0.8943739999999999,0.025626000000000003
19,4,Lea Thompson,percent,0.009999000000000001,0.8787479999999999,0.01
19,4,Sadie Robertson,percent,0.009999000000000001,0.8787479999999999,0.01
19,4,Bethany Mota,percent,0.009999000000000001,0.8787479999999999,0.01
19,4,Michael Waltrip,percent,0.022498999999999995,0.8912489999999998,0.022500999999999997
19,4,Alfonso Ribeiro,percent,0.009999000000000001,0.8787479999999999,0.8787459999999999
19,4,Antonio Sabato Jr.,percent,0.009999000000000001,0.8787489999999999,0.010001
19,4,Tommy Chong,percent,0.013124000000000004,0.8818739999999999,0.013126000000000002
19,4,Janel Parrish,percent,0.009999000000000001,0.8787479999999999,0.01
19,4,Betsey Johnson,percent,0.009999000000000001,0.10937519999999998,0.01
19,6,Jonathan Bennett,percent,0.009999000000000001,0.11300742737959801,0.01
19,6,Lea Thompson,percent,0.009999000000000001,0.8858693071672354,0.010001
19,6,Sadie Robertson,percent,0.009999000000000001,0.8858683071672354,0.8858663071672354
19,6,Bethany Mota,percent,0.009999000000000001,0.8858683071672354,0.01
19,6,Michael Waltrip,percent,0.016824938566552903,0.8926952457337883,0.016826938566552905
19,6,Alfonso Ribeiro,percent,0.009999000000000001,0.8858683071672354,0.01
19,6,Antonio Sabato Jr.,percent,0.023650877133105794,0.8995211843003412,0.023652877133105796
19,6,Tommy Chong,percent,0.023650877133105794,0.8995211843003412,0.023652877133105796
19,6,Janel Parrish,percent,0.009999000000000001,0.8858683071672354,0.01
19,7,Lea Thompson,percent,0.009999000000000001,0.9241982920696324,0.01
19,7,Sadie Robertson,percent,0.009999000000000001,0.9241982920696324,0.01
19,7,Bethany Mota,percent,0.009999000000000001,0.9241982920696324,0.9241962920696325
19,7,Michael Waltrip,percent,0.015801707930367493,0.930001,0.015803707930367495
19,7,Alfonso Ribeiro,percent,0.009999000000000001,0.9241982920696324,0.01
19,7,Antonio Sabato Jr.,percent,0.009999000000000001,0.13588032736943906,0.01
19,7,Tommy Chong,percent,0.009999000000000001,0.9241982920696324,0.01
19,7,Janel Parrish,percent,0.009999000000000001,0.9241982920696324,0.01
19,8,Lea Thompson,percent,0.009999000000000001,0.940001,0.01
19,8,Sadie Robertson,percent,0.009999000000000001,0.940001,0.01
19,8,Bethany Mota,percent,0.009999000000000001,0.940001,0.01
19,8,Michael Waltrip,percent,0.009999000000000001,0.18490811981566818,0.01
19,8,Alfonso Ribeiro,percent,0.009999000000000001,0.940001,0.01
19,8,Tommy Chong,percent,0.009999000000000001,0.940001,0.01
19,8,Janel Parrish,percent,0.009999000000000001,0.940001,0.94
19,9,Lea Thompson,percent,0.009999000000000001,0.1697822647975078,0.01
19,9,Sadie Robertson,percent,0.009999000000000001,0.919627168224299,0.01
19,9,Bethany Mota,percent,0.009999000000000001,0.919627168224299,0.9196251682242991
19,9,Alfonso Ribeiro,percent,0.009999000000000001,0.919627168224299,0.01
19,9,Tommy Chong,percent,0.04037283177570094,0.950001,0.04037483177570094
19,9,Janel Parrish,percent,0.009999000000000001,0.919627168224299,0.01
19,10,Sadie Robertson,percent,0.009999000000000001,0.960001,0.01
19,10,Bethany Mota,percent,0.009999000000000001,0.960001,0.9271242876712329
19,10,Alfonso Ribeiro,percent,0.009999000000000001,0.960001,0.01
19,10,Tommy Chong,percent,0.009999000000000001,0.23013738630136987,0.04287571232876713
19,10,Janel Parrish,percent,0.009999000000000001,0.960001,0.01
19,11,Sadie Robertson,percent,0.009999000000000001,0.970001,0.01
19,11,Alfonso Ribeiro,percent,0.009999000000000001,0.970001,0.01
19,11,Bethany Mota,percent,0.009999000000000001,0.25692961925185337,0.01
19,11,Janel Parrish,percent,0.009999000000000001,0.970001,0.97
20,2,Rumer Willis,percent,0.009999000000000001,0.8006578242074929,0.01
20,2,Robert Herjavec,percent,0.01864453314121037,0.8093043573487033,0.018646533141210373
20,2,Noah Galloway,percent,0.021526377521613824,0.8121862017291067,0.021528377521613826
20,2,Redfoo,percent,0.009999000000000001,0.07732965754082614,0.01
20,2,Charlotte McKinney,percent,0.02440822190201729,0.8150680461095101,0.024410221902017293
20,2,Patti LaBelle,percent,0.01864453314121037,0.8093043573487032,0.018646533141210373
20,2,Nastia Liukin,percent,0.009999000000000001,0.8006578242074929,0.8006558242074929
20,2,Suzanne Somers,percent,0.01864453314121037,0.8093043573487032,0.018646533141210373
20,2,Chris Soules,percent,0.03881744380403458,0.8294772680115274,0.038819443804034584
20,2,Riker Lynch,percent,0.009999000000000001,0.8006578242074929,0.01
20,2,Willow Shields,percent,0.009999000000000001,0.8006578242074929,0.01
20,2,Michael Sam,percent,0.01864453314121037,0.8093043573487032,0.018646533141210373
20,3,Rumer Willis,percent,0.009999000000000001,0.900001,0.01
20,3,Robert Herjavec,percent,0.009999000000000001,0.900001,0.899999
20,3,Noah Galloway,percent,0.009999000000000001,0.900001,0.01
20,3,Patti LaBelle,percent,0.009999000000000001,0.900001,0.010001
20,3,Charlotte McKinney,percent,0.009999000000000001,0.11153082370026143,0.01
20,3,Nastia Liukin,percent,0.009999000000000001,0.900001,0.01
20,3,Suzanne Somers,percent,0.009999000000000001,0.900001,0.01
20,3,Chris Soules,percent,0.009999000000000001,0.900001,0.01
20,3,Riker Lynch,percent,0.009999000000000001,0.900001,0.01
20,3,Willow Shields,percent,0.009999000000000001,0.900001,0.01
20,3,Michael Sam,percent,0.009999000000000001,0.900001,0.01
20,4,Rumer Willis,percent,0.009999000000000001,0.8946143846153845,0.01
20,4,Robert Herjavec,percent,0.009999000000000001,0.8946143846153845,0.01
20,4,Noah Galloway,percent,0.009999000000000001,0.8946143846153845,0.01
20,4,Patti LaBelle,percent,0.009999000000000001,0.8946153846153845,0.010001
20,4,Nastia Liukin,percent,0.009999000000000001,0.8946143846153845,0.01
20,4,Suzanne Somers,percent,0.01615284615384616,0.9007692307692307,0.9007672307692307
20,4,Chris Soules,percent,0.019229769230769234,0.9038461538461537,0.019231769230769236
20,4,Riker Lynch,percent,0.009999000000000001,0.8946143846153845,0.01
20,4,Willow Shields,percent,0.009999000000000001,0.8946143846153845,0.01
20,4,Michael Sam,percent,0.009999000000000001,0.1076925076923077,0.01
20,5,Rumer Willis,percent,0.009999000000000001,0.8987965865724381,0.01
20,5,Robert Herjavec,percent,0.024133275618374545,0.9129318621908127,0.024135275618374547
20,5,Noah Galloway,percent,0.009999000000000001,0.8987975865724381,0.8987955865724382
20,5,Patti LaBelle,percent,0.013532568904593638,0.9023311554770318,0.013534568904593636
20,5,Nastia Liukin,percent,0.009999000000000001,0.8987965865724381,0.01
20,5,Suzanne Somers,percent,0.009999000000000001,0.12328251511582257,0.01
20,5,Chris Soules,percent,0.013532568904593638,0.9023311554770317,0.013534568904593636
20,5,Riker Lynch,percent,0.009999000000000001,0.8987965865724381,0.01
20,5,Willow Shields,percent,0.009999000000000001,0.8987965865724381,0.01
20,6,Rumer Willis,percent,0.009999000000000001,0.9282332155477031,0.01
20,6,Robert Herjavec,percent,0.01176578445229682,0.930001,0.011767784452296818
20,6,Noah Galloway,percent,0.009999000000000001,0.9282342155477031,0.9282322155477031
20,6,Patti LaBelle,percent,0.009999000000000001,0.12985890724381627,0.01
20,6,Nastia Liukin,percent,0.009999000000000001,0.9282332155477031,0.01
20,6,Chris Soules,percent,0.009999000000000001,0.9282332155477031,0.01
20,6,Riker Lynch,percent,0.009999000000000001,0.9282332155477031,0.01
20,6,Willow Shields,percent,0.009999000000000001,0.9282332155477031,0.01
20,7,Rumer Willis,percent,0.017873015748031507,0.8651948503937008,0.1400451372328459
20,7,Robert Herjavec,percent,0.041495062992125985,0.8888168976377953,0.16366718447694037
20,7,Noah Galloway,percent,0.013936007874015742,0.8612578425196851,0.13610812935883013
20,7,Nastia Liukin,percent,0.009999000000000001,0.8573198346456693,0.1242971057367829
20,7,Chris Soules,percent,0.041495062992125985,0.8888168976377953,0.16366718447694037
20,7,Riker Lynch,percent,0.017873015748031507,0.8651948503937008,0.1400451372328459
20,7,Willow Shields,percent,0.009999000000000001,0.13217126434195725,0.13217012148481438
20,8,Rumer Willis,percent,0.009999000000000001,0.9476369338061466,0.17861485721040185
20,8,Robert Herjavec,percent,0.009999000000000001,0.2211682486997636,0.22116704869976356
20,8,Noah Galloway,percent,0.012363066193853432,0.950001,0.21880398250591013
20,8,Nastia Liukin,percent,0.009999000000000001,0.9476369338061466,0.18807112198581555
20,8,Chris Soules,percent,0.009999000000000001,0.21738574278959807,0.01
20,8,Riker Lynch,percent,0.009999000000000001,0.9476369338061466,0.1833429895981087
20,9,Riker Lynch,percent,0.009999000000000001,0.9508917197452229,0.010001
20,9,Rumer Willis,percent,0.016368426751592353,0.9572611464968153,0.016370426751592355
20,9,Nastia Liukin,percent,0.009999000000000001,0.24522342993630572,0.01
20,9,Noah Galloway,percent,0.022737853503184708,0.9636305732484076,0.9636285732484076
21,2,Tamar Braxton,percent,0.009999000000000001,0.8726052846580407,0.01
21,2,Alexa PenaVega,percent,0.009999000000000001,0.8726052846580407,0.01
21,2,Gary Busey,percent,0.017392715341959335,0.88,0.01739471534195934
21,2,Carlos PenaVega,percent,0.009999000000000001,0.8726052846580407,0.01
21,2,Hayes Grier,percent,0.009999000000000001,0.8726052846580407,0.01
21,2,Kim Zolciak-Biermann,percent,0.009999000000000001,0.8726062846580407,0.010001000000000001
21,2,Nick Carter,percent,0.009999000000000001,0.8726052846580407,0.01
21,2,Paula Deen,percent,0.009999000000000001,0.8726062846580407,0.010001
21,2,Chaka Khan,percent,0.009999000000000001,0.10468131269254465,0.02293900184842884
21,2,Andy Grammer,percent,0.009999000000000001,0.8726052846580407,0.8596642828096118
21,2,Alek Skarlatos,percent,0.009999000000000001,0.8726052846580407,0.01
21,2,Bindi Irwin,percent,0.009999000000000001,0.8726052846580407,0.01
21,2,Victor Espinoza,percent,0.009999000000000001,0.0928205609981516,0.01
21,4,Tamar Braxton,percent,0.009999000000000001,0.9100010000000001,0.01
21,4,Alexa PenaVega,percent,0.009999000000000001,0.9100010000000001,0.01
21,4,Gary Busey,percent,0.009999000000000001,0.13220358983050845,0.01
21,4,Carlos PenaVega,percent,0.009999000000000001,0.9100010000000001,0.01
21,4,Hayes Grier,percent,0.009999000000000001,0.9100010000000001,0.01
21,4,Nick Carter,percent,0.009999000000000001,0.9100010000000001,0.91
21,4,Paula Deen,percent,0.009999000000000001,0.9100010000000001,0.01
21,4,Andy Grammer,percent,0.009999000000000001,0.9100010000000001,0.01
21,4,Alek Skarlatos,percent,0.009999000000000001,0.9100010000000001,0.01
21,4,Bindi Irwin,percent,0.009999000000000001,0.9100010000000001,0.01
21,6,Tamar Braxton,percent,0.009999000000000001,0.9200010000000001,0.01
21,6,Alexa PenaVega,percent,0.009999000000000001,0.9200010000000001,0.01
21,6,Carlos PenaVega,percent,0.009999000000000001,0.9200010000000001,0.92
21,6,Hayes Grier,percent,0.009999000000000001,0.9200010000000001,0.01
21,6,Nick Carter,percent,0.009999000000000001,0.9200010000000001,0.01
21,6,Paula Deen,percent,0.009999000000000001,0.14554512815051476,0.01
21,6,Andy Grammer,percent,0.009999000000000001,0.9200010000000001,0.01
21,6,Alek Skarlatos,percent,0.009999000000000001,0.9200010000000001,0.01
21,6,Bindi Irwin,percent,0.009999000000000001,0.9200010000000001,0.01
21,7,Tamar Braxton,percent,0.014523886877828053,0.9164223393665157,0.014525886877828052
21,7,Alexa PenaVega,percent,0.01226144343891402,0.9141598959276017,0.012263443438914019
21,7,Carlos PenaVega,percent,0.009999000000000001,0.9118974524886877,0.9118954524886876
21,7,Hayes Grier,percent,0.009999000000000001,0.12330341742081448,0.01
21,7,Nick Carter,percent,0.014523886877828053,0.9164223393665157,0.014525886877828052
21,7,Andy Grammer,percent,0.009999000000000001,0.9118974524886877,0.010001
21,7,Alek Skarlatos,percent,0.01678633031674207,0.9186847828054298,0.01678833031674207
21,7,Bindi Irwin,percent,0.009999000000000001,0.9118964524886877,0.01
21,8,Tamar Braxton,percent,0.009999000000000001,0.940001,0.01
21,8,Alexa PenaVega,percent,0.009999000000000001,0.940001,0.01
21,8,Carlos PenaVega,percent,0.009999000000000001,0.940001,0.01
21,8,Nick Carter,percent,0.009999000000000001,0.940001,0.01
21,8,Andy Grammer,percent,0.009999000000000001,0.1620038795398336,0.01
21,8,Alek Skarlatos,percent,0.009999000000000001,0.940001,0.01
21,8,Bindi Irwin,percent,0.009999000000000001,0.940001,0.94
21,9,Tamar Braxton,percent,0.04343365045592706,0.889207726443769,0.04343565045592706
21,9,Alexa PenaVega,percent,0.009999000000000001,0.15096284599797363,0.01
21,9,Carlos PenaVega,percent,0.028236082066869304,0.8740101580547112,0.8740081580547112
21,9,Nick Carter,percent,0.02519656838905775,0.8709706443768997,0.025198568389057752
21,9,Alek Skarlatos,percent,0.037354623100303956,0.883128699088146,0.03735662310030396
21,9,Bindi Irwin,percent,0.009999000000000001,0.855773075987842,0.010001
21,11,Bindi Irwin,percent,0.009999000000000001,0.9530499856355811,0.24576274640889523
21,11,Alek Skarlatos,percent,0.02694901436441898,0.97,0.2627127607733142
21,11,Nick Carter,percent,0.009999000000000001,0.953049985635581,0.24576274640889523
21,11,Carlos PenaVega,percent,0.009999000000000001,0.24576299640889523,0.24576174640889523
22,2,Geraldo Rivera,percent,0.009999000000000001,0.11158208757062148,0.01
22,2,Kim Fields,percent,0.009999000000000001,0.890001,0.01
22,2,Paige VanZant,percent,0.009999000000000001,0.890001,0.01
22,2,Nyle DiMarco,percent,0.009999000000000001,0.890001,0.01
22,2,Marla Maples,percent,0.009999000000000001,0.890001,0.01
22,2,Wanya Morris,percent,0.009999000000000001,0.890001,0.01
22,2,Doug Flutie,percent,0.009999000000000001,0.890001,0.89
22,2,Mischa Barton,percent,0.009999000000000001,0.890001,0.01
22,2,Jodie Sweetin,percent,0.009999000000000001,0.890001,0.01
22,2,Von Miller,percent,0.009999000000000001,0.890001,0.01
22,2,Ginger Zee,percent,0.009999000000000001,0.890001,0.01
22,2,Antonio Brown,percent,0.009999000000000001,0.890001,0.01
22,3,Kim Fields,percent,0.009999000000000001,0.900001,0.01
22,3,Paige VanZant,percent,0.009999000000000001,0.900001,0.9
22,3,Nyle DiMarco,percent,0.009999000000000001,0.900001,0.01
22,3,Marla Maples,percent,0.009999000000000001,0.900001,0.01
22,3,Wanya Morris,percent,0.009999000000000001,0.900001,0.01
22,3,Doug Flutie,percent,0.009999000000000001,0.900001,0.01
22,3,Mischa Barton,percent,0.009999000000000001,0.10586899654775603,0.01
22,3,Jodie Sweetin,percent,0.009999000000000001,0.900001,0.01
22,3,Von Miller,percent,0.009999000000000001,0.900001,0.01
22,3,Ginger Zee,percent,0.009999000000000001,0.900001,0.01
22,3,Antonio Brown,percent,0.009999000000000001,0.900001,0.01
22,4,Kim Fields,percent,0.009999000000000001,0.8943260188087774,0.01
22,4,Paige VanZant,percent,0.009999000000000001,0.8943260188087774,0.01
22,4,Nyle DiMarco,percent,0.009999000000000001,0.8943260188087774,0.01
22,4,Marla Maples,percent,0.009999000000000001,0.1122259053291536,0.01
22,4,Wanya Morris,percent,0.009999000000000001,0.8943260188087774,0.01
22,4,Doug Flutie,percent,0.02253818495297805,0.9068662037617555,0.9068642037617555
22,4,Jodie Sweetin,percent,0.013133796238244518,0.897461815047022,0.013135796238244516
22,4,Von Miller,percent,0.009999000000000001,0.8943260188087774,0.01
22,4,Ginger Zee,percent,0.009999000000000001,0.8943260188087774,0.01
22,4,Antonio Brown,percent,0.009999000000000001,0.8943260188087774,0.01
22,6,Kim Fields,percent,0.009999000000000001,0.9200010000000001,0.01
22,6,Paige VanZant,percent,0.009999000000000001,0.9200010000000001,0.01
22,6,Nyle DiMarco,percent,0.009999000000000001,0.9200010000000001,0.92
22,6,Wanya Morris,percent,0.009999000000000001,0.9200010000000001,0.01
22,6,Doug Flutie,percent,0.009999000000000001,0.12971143122858542,0.01
22,6,Jodie Sweetin,percent,0.009999000000000001,0.9200010000000001,0.01
22,6,Von Miller,percent,0.009999000000000001,0.9200010000000001,0.01
22,6,Ginger Zee,percent,0.009999000000000001,0.9200010000000001,0.01
22,6,Antonio Brown,percent,0.009999000000000001,0.9200010000000001,0.01
22,7,Paige VanZant,percent,0.009999000000000001,0.9276630514018691,0.9276615514018691
22,7,Kim Fields,percent,0.009999000000000001,0.1454341975967957,0.01
22,7,Nyle DiMarco,percent,0.009999000000000001,0.9276630514018691,0.01
22,7,Wanya Morris,percent,0.009999000000000001,0.9276630514018691,0.01
22,7,Jodie Sweetin,percent,0.012335948598130841,0.9300005,0.01233744859813084
22,7,Von Miller,percent,0.009999000000000001,0.1454341975967957,0.01
22,7,Ginger Zee,percent,0.009999000000000001,0.9276630514018691,0.01
22,7,Antonio Brown,percent,0.0099995,0.9276640514018691,0.010001
22,8,Paige VanZant,percent,0.021833319526627194,0.8967435621301776,0.021835319526627196
22,8,Nyle DiMarco,percent,0.01591615976331361,0.890826402366864,0.01591815976331361
22,8,Wanya Morris,percent,0.03958479881656803,0.9144950414201184,0.9144930414201183
22,8,Jodie Sweetin,percent,0.009999000000000001,0.1558188737672584,0.01
22,8,Ginger Zee,percent,0.009999000000000001,0.8849092426035504,0.010001
22,8,Antonio Brown,percent,0.02775047928994081,0.9026607218934912,0.02775247928994081
22,9,Paige VanZant,percent,0.01348332055749129,0.9356097560975609,0.013485320557491288
22,9,Nyle DiMarco,percent,0.020451961672473862,0.9425783972125436,0.9425763972125435
22,9,Wanya Morris,percent,0.009999000000000001,0.24053185888501738,0.01
22,9,Ginger Zee,percent,0.02393628222996515,0.9460627177700348,0.023938282229965153
22,9,Antonio Brown,percent,0.009999000000000001,0.2535980609756097,0.01
23,2,Babyface,percent,0.009999000000000001,0.8743171818181819,0.01
23,2,Jana Kramer,percent,0.009999000000000001,0.8743171818181819,0.01
23,2,Calvin Johnson Jr.,percent,0.009999000000000001,0.8743171818181819,0.8743151818181818
23,2,Ryan Lochte,percent,0.009999000000000001,0.8743181818181819,0.010001
23,2,Marilu Henner,percent,0.009999000000000001,0.8743171818181819,0.01
23,2,Amber Rose,percent,0.009999000000000001,0.8743181818181819,0.010001
23,2,Rick Perry,percent,0.015680818181818174,0.88,0.015682818181818176
23,2,Maureen McCormick,percent,0.009999000000000001,0.8743171818181819,0.01
23,2,Laurie Hernandez,percent,0.009999000000000001,0.8743171818181819,0.01
23,2,Vanilla Ice,percent,0.009999000000000001,0.8743171818181819,0.01
23,2,Terra Jole,percent,0.009999000000000001,0.8743171818181819,0.01
23,2,James Hinchcliffe,percent,0.009999000000000001,0.8743171818181819,0.01
23,2,Jake T. Austin,percent,0.009999000000000001,0.08566448951048952,0.01
23,3,Babyface,percent,0.009999000000000001,0.890001,0.01
23,3,Jana Kramer,percent,0.009999000000000001,0.890001,0.01
23,3,Calvin Johnson Jr.,percent,0.009999000000000001,0.890001,0.8776933076923077
23,3,Ryan Lochte,percent,0.009999000000000001,0.890001,0.01
23,3,Marilu Henner,percent,0.009999000000000001,0.890001,0.01
23,3,Amber Rose,percent,0.009999000000000001,0.890001,0.01
23,3,Rick Perry,percent,0.009999000000000001,0.0958976025641026,0.016152846153846163
23,3,Maureen McCormick,percent,0.009999000000000001,0.890001,0.01
23,3,Laurie Hernandez,percent,0.009999000000000001,0.890001,0.01
23,3,Vanilla Ice,percent,0.009999000000000001,0.890001,0.016153846153846164
23,3,Terra Jole,percent,0.009999000000000001,0.890001,0.01
23,3,James Hinchcliffe,percent,0.009999000000000001,0.890001,0.01
23,4,Babyface,percent,0.009999000000000001,0.12122242222222225,0.02915708812260536
23,4,Jana Kramer,percent,0.009999000000000001,0.8885047471264369,0.010001
23,4,Calvin Johnson Jr.,percent,0.009999000000000001,0.8885047471264368,0.010001
23,4,Ryan Lochte,percent,0.013830417624521064,0.8923361647509579,0.013832417624521063
23,4,Marilu Henner,percent,0.01766183524904214,0.896167582375479,0.01766383524904214
23,4,Amber Rose,percent,0.009999000000000001,0.8885037471264368,0.01
23,4,Maureen McCormick,percent,0.009999000000000001,0.8885037471264368,0.01
23,4,Laurie Hernandez,percent,0.009999000000000001,0.8885037471264368,0.01
23,4,Vanilla Ice,percent,0.009999000000000001,0.10398104291187744,0.01
23,4,Terra Jole,percent,0.009999000000000001,0.8885037471264368,0.01
23,4,James Hinchcliffe,percent,0.009999000000000001,0.8885037471264368,0.8693446590038314
23,6,Jana Kramer,percent,0.009999000000000001,0.9200010000000001,0.01
23,6,Calvin Johnson Jr.,percent,0.009999000000000001,0.9200010000000001,0.01
23,6,Ryan Lochte,percent,0.009999000000000001,0.9200010000000001,0.92
23,6,Marilu Henner,percent,0.009999000000000001,0.9200010000000001,0.01
23,6,Amber Rose,percent,0.009999000000000001,0.13041916575591983,0.01
23,6,Maureen McCormick,percent,0.009999000000000001,0.9200010000000001,0.01
23,6,Laurie Hernandez,percent,0.009999000000000001,0.9200010000000001,0.01
23,6,Terra Jole,percent,0.009999000000000001,0.9200010000000001,0.01
23,6,James Hinchcliffe,percent,0.009999000000000001,0.9200010000000001,0.01
23,7,Jana Kramer,percent,0.009999000000000001,0.9263702359346642,0.01
23,7,Calvin Johnson Jr.,percent,0.009999000000000001,0.9263702359346642,0.01
23,7,Ryan Lochte,percent,0.009999000000000001,0.9263712359346642,0.9263692359346641
23,7,Marilu Henner,percent,0.01362876406533576,0.930001,0.013630764065335758
23,7,Maureen McCormick,percent,0.009999000000000001,0.13021803584392017,0.01
23,7,Laurie Hernandez,percent,0.009999000000000001,0.9263702359346642,0.01
23,7,Terra Jole,percent,0.009999000000000001,0.9263702359346642,0.01
23,7,James Hinchcliffe,percent,0.009999000000000001,0.9263702359346642,0.01
23,8,Jana Kramer,percent,0.009999000000000001,0.9151243533575656,0.01
23,8,Calvin Johnson Jr.,percent,0.009999000000000001,0.9151243533575656,0.01
23,8,Ryan Lochte,percent,0.009999000000000001,0.15636120888791216,0.01
23,8,Marilu Henner,percent,0.024924387985460667,0.9300507413430262,0.02492638798546067
23,8,Laurie Hernandez,percent,0.009999000000000001,0.9151243533575656,0.01
23,8,Terra Jole,percent,0.019949258656973782,0.9250756120145394,0.019951258656973784
23,8,James Hinchcliffe,percent,0.009999000000000001,0.9151243533575656,0.9151223533575655
23,9,Jana Kramer,percent,0.009999000000000001,0.950001,0.01
23,9,Calvin Johnson Jr.,percent,0.009999000000000001,0.950001,0.01
23,9,Marilu Henner,percent,0.009999000000000001,0.1747433582966226,0.01
23,9,Laurie Hernandez,percent,0.009999000000000001,0.950001,0.01
23,9,Terra Jole,percent,0.009999000000000001,0.950001,0.9499989999999999
23,9,James Hinchcliffe,percent,0.009999000000000001,0.950001,0.010001
23,10,Jana Kramer,percent,0.01682493856655289,0.9429341535836178,0.01682693856655289
23,10,Calvin Johnson Jr.,percent,0.02365087713310578,0.9497600921501707,0.9497580921501706
23,10,Laurie Hernandez,percent,0.009999000000000001,0.9361082150170649,0.010001
23,10,Terra Jole,percent,0.009999000000000001,0.19522224300341298,0.01
23,10,James Hinchcliffe,percent,0.013411969283276447,0.9395211843003413,0.013413969283276445
23,11,Jana Kramer,percent,0.009999000000000001,0.2667028075441902,0.01
23,11,Calvin Johnson Jr.,percent,0.009999000000000001,0.970001,0.01
23,11,Laurie Hernandez,percent,0.009999000000000001,0.970001,0.01
23,11,James Hinchcliffe,percent,0.009999000000000001,0.970001,0.97
24,2,Erika Jayne,percent,0.009999000000000001,0.890001,0.01
24,2,Normani,percent,0.009999000000000001,0.890001,0.01
24,2,David Ross,percent,0.009999000000000001,0.890001,0.01
24,2,Bonner Bolton,percent,0.009999000000000001,0.890001,0.01
24,2,Heather Morris,percent,0.009999000000000001,0.890001,0.01
24,2,Chris Kattan,percent,0.009999000000000001,0.09959366260162601,0.01
24,2,Nancy Kerrigan,percent,0.009999000000000001,0.890001,0.889999
24,2,Simone Biles,percent,0.009999000000000001,0.890001,0.01
24,2,Nick Viall,percent,0.009999000000000001,0.890001,0.01
24,2,Rashad Jennings,percent,0.009999000000000001,0.890001,0.01
24,2,Mr. T,percent,0.009999000000000001,0.890001,0.010001
24,2,Charo,percent,0.009999000000000001,0.890001,0.01
24,3,Erika Jayne,percent,0.009999000000000001,0.9,0.01
24,3,Normani,percent,0.009999000000000001,0.9,0.899998
24,3,David Ross,percent,0.009999000000000001,0.9,0.01
24,3,Bonner Bolton,percent,0.009999000000000001,0.900001,0.010001
24,3,Heather Morris,percent,0.009999000000000001,0.9,0.01
24,3,Nancy Kerrigan,percent,0.009999000000000001,0.9,0.01
24,3,Simone Biles,percent,0.009999000000000001,0.9,0.01
24,3,Nick Viall,percent,0.009999000000000001,0.9,0.01
24,3,Rashad Jennings,percent,0.009999000000000001,0.9,0.01
24,3,Mr. T,percent,0.009999000000000001,0.900001,0.010001
24,3,Charo,percent,0.009999000000000001,0.10562788744588743,0.01
24,4,Erika Jayne,percent,0.009999000000000001,0.9100010000000001,0.01
24,4,Normani,percent,0.009999000000000001,0.9100010000000001,0.01
24,4,David Ross,percent,0.009999000000000001,0.9100010000000001,0.01
24,4,Bonner Bolton,percent,0.009999000000000001,0.9100010000000001,0.01
24,4,Heather Morris,percent,0.009999000000000001,0.9100010000000001,0.01
24,4,Nancy Kerrigan,percent,0.009999000000000001,0.9100010000000001,0.91
24,4,Simone Biles,percent,0.009999000000000001,0.9100010000000001,0.01
24,4,Nick Viall,percent,0.009999000000000001,0.9100010000000001,0.01
24,4,Mr. T,percent,0.009999000000000001,0.11411062944785273,0.01
24,4,Rashad Jennings,percent,0.009999000000000001,0.9100010000000001,0.01
24,5,Erika Jayne,percent,0.009999000000000001,0.1169592865497076,0.01
24,5,David Ross,percent,0.019867421052631565,0.9134210526315789,0.019869421052631567
24,5,Bonner Bolton,percent,0.016577947368421043,0.9101315789473684,0.9101295789473683
