season,contestant,week,judge1,judge2,judge3,judge4,total_score,num_judges,all_na,has_score
28,Hannah Brown,8,10.6666,9.6666,10.6666,,30.9998,3,False,True
28,Hannah Brown,9,9.0,8.5,9.0,9.0,35.5,4,False,True
28,Hannah Brown,10,9.0,9.0,9.0,,27.0,3,False,True
28,Hannah Brown,11,10.0,9.5,9.5,,29.0,3,False,True
29,Anne Heche,1,6.0,6.0,6.0,,18.0,3,False,True
29,Anne Heche,2,6.0,6.0,6.0,,18.0,3,False,True
29,Anne Heche,3,5.0,5.0,5.0,,15.0,3,False,True
29,Anne Heche,4,7.0,7.0,7.0,,21.0,3,False,True
29,Anne Heche,5,0.0,0.0,0.0,,0.0,3,False,False
29,Anne Heche,6,0.0,0.0,0.0,,0.0,3,False,False
29,Anne Heche,7,0.0,0.0,0.0,,0.0,3,False,False
29,Anne Heche,8,0.0,0.0,0.0,,0.0,3,False,False
29,Anne Heche,9,0.0,0.0,0.0,,0.0,3,False,False
29,Anne Heche,10,0.0,0.0,0.0,,0.0,3,False,False
29,Anne Heche,11,0.0,0.0,0.0,,0.0,3,False,False
29,Jesse Metcalfe,1,6.0,6.0,6.0,,18.0,3,False,True
29,Jesse Metcalfe,2,7.0,7.0,6.0,,20.0,3,False,True
29,Jesse Metcalfe,3,7.0,6.0,7.0,,20.0,3,False,True
29,Jesse Metcalfe,4,7.0,7.0,7.0,,21.0,3,False,True
29,Jesse Metcalfe,5,7.0,6.0,6.0,,19.0,3,False,True
29,Jesse Metcalfe,6,0.0,0.0,0.0,,0.0,3,False,False
29,Jesse Metcalfe,7,0.0,0.0,0.0,,0.0,3,False,False
29,Jesse Metcalfe,8,0.0,0.0,0.0,,0.0,3,False,False
29,Jesse Metcalfe,9,0.0,0.0,0.0,,0.0,3,False,False
29,Jesse Metcalfe,10,0.0,0.0,0.0,,0.0,3,False,False
29,Jesse Metcalfe,11,0.0,0.0,0.0,,0.0,3,False,False
29,Chrishell Stause,1,4.0,5.0,4.0,,13.0,3,False,True
29,Chrishell Stause,2,6.0,6.0,6.0,,18.0,3,False,True
29,Chrishell Stause,3,7.0,7.0,8.0,,22.0,3,False,True
29,Chrishell Stause,4,7.0,8.0,7.0,,22.0,3,False,True
29,Chrishell Stause,5,6.0,6.0,7.0,,19.0,3,False,True
29,Chrishell Stause,6,8.0,8.0,8.0,,24.0,3,False,True
29,Chrishell Stause,7,9.0,9.0,8.0,,26.0,3,False,True
29,Chrishell Stause,8,9.0,9.0,9.0,,27.0,3,False,True
29,Chrishell Stause,9,0.0,0.0,0.0,,0.0,3,False,False
29,Chrishell Stause,10,0.0,0.0,0.0,,0.0,3,False,False
29,Chrishell Stause,11,0.0,0.0,0.0,,0.0,3,False,False
29,Skai Jackson,1,7.0,7.0,7.0,,21.0,3,False,True
29,Skai Jackson,2,5.0,5.0,5.0,,15.0,3,False,True
29,Skai Jackson,3,6.0,6.0,6.0,,18.0,3,False,True
29,Skai Jackson,4,10.0,9.0,9.0,,28.0,3,False,True
29,Skai Jackson,5,8.0,8.0,8.0,,24.0,3,False,True
29,Skai Jackson,6,6.0,6.0,6.0,,18.0,3,False,True
29,Skai Jackson,7,9.0,9.0,9.0,,27.0,3,False,True
29,Skai Jackson,8,8.6666,9.6666,8.6666,,26.9998,3,False,True
29,Skai Jackson,9,9.6666,9.6666,9.6666,,28.9998,3,False,True
29,Skai Jackson,10,9.5,9.5,9.5,,28.5,3,False,True
29,Skai Jackson,11,0.0,0.0,0.0,,0.0,3,False,False
29,Justina Machado,1,7.0,7.0,7.0,,21.0,3,False,True
29,Justina Machado,2,7.0,7.0,7.0,,21.0,3,False,True
29,Justina Machado,3,7.0,6.0,6.0,,19.0,3,False,True
29,Justina Machado,4,8.0,8.0,8.0,,24.0,3,False,True
29,Justina Machado,5,8.0,8.0,8.0,,24.0,3,False,True
29,Justina Machado,6,9.0,9.0,9.0,,27.0,3,False,True
29,Justina Machado,7,9.0,9.0,8.0,,26.0,3,False,True
29,Justina Machado,8,9.6666,9.6666,9.6666,,28.9998,3,False,True
29,Justina Machado,9,8.6666,8.6666,8.6666,,25.9998,3,False,True
29,Justina Machado,10,9.5,10.0,9.5,,29.0,3,False,True
29,Justina Machado,11,10.0,10.0,10.0,,30.0,3,False,True
29,Charles Oakley,1,4.0,4.0,4.0,,12.0,3,False,True
29,Charles Oakley,2,5.0,5.0,5.0,,15.0,3,False,True
29,Charles Oakley,3,0.0,0.0,0.0,,0.0,3,False,False
29,Charles Oakley,4,0.0,0.0,0.0,,0.0,3,False,False
29,Charles Oakley,5,0.0,0.0,0.0,,0.0,3,False,False
29,Charles Oakley,6,0.0,0.0,0.0,,0.0,3,False,False
29,Charles Oakley,7,0.0,0.0,0.0,,0.0,3,False,False
29,Charles Oakley,8,0.0,0.0,0.0,,0.0,3,False,False
29,Charles Oakley,9,0.0,0.0,0.0,,0.0,3,False,False
29,Charles Oakley,10,0.0,0.0,0.0,,0.0,3,False,False
29,Charles Oakley,11,0.0,0.0,0.0,,0.0,3,False,False
29,Veron Davis,1,5.0,6.0,6.0,,17.0,3,False,True
29,Veron Davis,2,6.0,6.0,6.0,,18.0,3,False,True
29,Veron Davis,3,8.0,7.0,7.0,,22.0,3,False,True
29,Veron Davis,4,8.0,7.0,7.0,,22.0,3,False,True
29,Veron Davis,5,7.0,7.0,7.0,,21.0,3,False,True
29,Veron Davis,6,7.0,7.0,7.0,,21.0,3,False,True
29,Veron Davis,7,0.0,0.0,0.0,,0.0,3,False,False
29,Veron Davis,8,0.0,0.0,0.0,,0.0,3,False,False
29,Veron Davis,9,0.0,0.0,0.0,,0.0,3,False,False
29,Veron Davis,10,0.0,0.0,0.0,,0.0,3,False,False
29,Veron Davis,11,0.0,0.0,0.0,,0.0,3,False,False
29,Johnny Weir,1,6.0,6.0,6.0,,18.0,3,False,True
29,Johnny Weir,2,6.0,6.0,6.0,,18.0,3,False,True
29,Johnny Weir,3,8.0,8.0,8.0,,24.0,3,False,True
29,Johnny Weir,4,8.0,8.0,8.0,,24.0,3,False,True
29,Johnny Weir,5,10.0,10.0,9.0,,29.0,3,False,True
29,Johnny Weir,6,7.0,8.0,7.0,,22.0,3,False,True
29,Johnny Weir,7,9.0,9.0,9.0,,27.0,3,False,True
29,Johnny Weir,8,10.0,10.0,10.0,,30.0,3,False,True
29,Johnny Weir,9,10.0,10.0,10.0,,30.0,3,False,True
29,Johnny Weir,10,9.5,9.5,9.5,,28.5,3,False,True
29,Johnny Weir,11,0.0,0.0,0.0,,0.0,3,False,False
29,Nev Schulman,1,7.0,7.0,6.0,,20.0,3,False,True
29,Nev Schulman,2,7.0,7.0,7.0,,21.0,3,False,True
29,Nev Schulman,3,8.0,8.0,8.0,,24.0,3,False,True
29,Nev Schulman,4,8.0,8.0,8.0,,24.0,3,False,True
29,Nev Schulman,5,8.0,9.0,9.0,,26.0,3,False,True
29,Nev Schulman,6,9.0,9.0,8.0,,26.0,3,False,True
29,Nev Schulman,7,10.0,10.0,10.0,,30.0,3,False,True
29,Nev Schulman,8,10.0,10.0,10.0,,30.0,3,False,True
29,Nev Schulman,9,9.6666,9.6666,9.6666,,28.9998,3,False,True
29,Nev Schulman,10,10.0,10.0,10.0,,30.0,3,False,True
29,Nev Schulman,11,10.0,10.0,10.0,,30.0,3,False,True
29,AJ McLean,1,6.0,6.0,6.0,,18.0,3,False,True
29,AJ McLean,2,7.0,6.0,6.0,,19.0,3,False,True
29,AJ McLean,3,7.0,7.0,7.0,,21.0,3,False,True
29,AJ McLean,4,8.0,8.0,8.0,,24.0,3,False,True
29,AJ McLean,5,8.0,8.0,8.0,,24.0,3,False,True
29,AJ McLean,6,9.0,9.0,9.0,,27.0,3,False,True
29,AJ McLean,7,9.0,8.0,9.0,,26.0,3,False,True
29,AJ McLean,8,9.0,9.0,9.0,,27.0,3,False,True
29,AJ McLean,9,7.6666,8.6666,8.6666,,24.9998,3,False,True
29,AJ McLean,10,0.0,0.0,0.0,,0.0,3,False,False
29,AJ McLean,11,0.0,0.0,0.0,,0.0,3,False,False
29,Nelly,1,5.0,5.0,6.0,,16.0,3,False,True
29,Nelly,2,6.0,6.0,6.0,,18.0,3,False,True
29,Nelly,3,6.0,6.0,6.0,,18.0,3,False,True
29,Nelly,4,7.0,7.0,7.0,,21.0,3,False,True
29,Nelly,5,8.0,8.0,8.0,,24.0,3,False,True
29,Nelly,6,8.0,8.0,8.0,,24.0,3,False,True
29,Nelly,7,9.0,9.0,9.0,,27.0,3,False,True
29,Nelly,8,8.0,8.0,8.0,,24.0,3,False,True
29,Nelly,9,8.0,8.0,8.0,,24.0,3,False,True
29,Nelly,10,9.5,9.0,9.5,,28.0,3,False,True
29,Nelly,11,9.5,9.5,9.5,,28.5,3,False,True
29,Kaitlyn Bristowe,1,6.0,7.0,7.0,,20.0,3,False,True
29,Kaitlyn Bristowe,2,7.0,8.0,7.0,,22.0,3,False,True
29,Kaitlyn Bristowe,3,8.0,7.0,8.0,,23.0,3,False,True
29,Kaitlyn Bristowe,4,9.0,8.0,8.0,,25.0,3,False,True
29,Kaitlyn Bristowe,5,9.0,9.0,9.0,,27.0,3,False,True
29,Kaitlyn Bristowe,6,9.0,9.0,9.0,,27.0,3,False,True
29,Kaitlyn Bristowe,7,7.0,9.0,8.0,,24.0,3,False,True
29,Kaitlyn Bristowe,8,9.0,10.0,9.0,,28.0,3,False,True
29,Kaitlyn Bristowe,9,10.0,10.0,10.0,,30.0,3,False,True
29,Kaitlyn Bristowe,10,10.0,10.0,10.0,,30.0,3,False,True
29,Kaitlyn Bristowe,11,10.0,10.0,10.0,,30.0,3,False,True
29,Carole Baskin,1,4.0,4.0,3.0,,11.0,3,False,True
29,Carole Baskin,2,6.0,5.0,5.0,,16.0,3,False,True
29,Carole Baskin,3,5.0,4.0,3.0,,12.0,3,False,True
29,Carole Baskin,4,0.0,0.0,0.0,,0.0,3,False,False
29,Carole Baskin,5,0.0,0.0,0.0,,0.0,3,False,False
29,Carole Baskin,6,0.0,0.0,0.0,,0.0,3,False,False
29,Carole Baskin,7,0.0,0.0,0.0,,0.0,3,False,False
29,Carole Baskin,8,0.0,0.0,0.0,,0.0,3,False,False
29,Carole Baskin,9,0.0,0.0,0.0,,0.0,3,False,False
29,Carole Baskin,10,0.0,0.0,0.0,,0.0,3,False,False
29,Carole Baskin,11,0.0,0.0,0.0,,0.0,3,False,False
29,Monica Aldama,1,6.0,7.0,6.0,,19.0,3,False,True
29,Monica Aldama,2,5.0,6.0,5.0,,16.0,3,False,True
29,Monica Aldama,3,7.0,7.0,7.0,,21.0,3,False,True
29,Monica Aldama,4,8.0,8.0,8.0,,24.0,3,False,True
29,Monica Aldama,5,9.0,9.0,8.0,,26.0,3,False,True
29,Monica Aldama,6,9.0,9.0,9.0,,27.0,3,False,True
29,Monica Aldama,7,7.0,8.0,7.0,,22.0,3,False,True
29,Monica Aldama,8,0.0,0.0,0.0,,0.0,3,False,False
29,Monica Aldama,9,0.0,0.0,0.0,,0.0,3,False,False
29,Monica Aldama,10,0.0,0.0,0.0,,0.0,3,False,False
29,Monica Aldama,11,0.0,0.0,0.0,,0.0,3,False,False
29,Jeannie Mai,1,6.0,6.0,6.0,,18.0,3,False,True
29,Jeannie Mai,2,6.0,6.0,6.0,,18.0,3,False,True
29,Jeannie Mai,3,7.0,7.0,8.0,,22.0,3,False,True
29,Jeannie Mai,4,7.0,7.0,7.0,,21.0,3,False,True
29,Jeannie Mai,5,8.0,8.0,8.0,,24.0,3,False,True
29,Jeannie Mai,6,8.0,8.0,9.0,,25.0,3,False,True
29,Jeannie Mai,7,8.0,9.0,8.0,,25.0,3,False,True
29,Jeannie Mai,8,0.0,0.0,0.0,,0.0,3,False,False
29,Jeannie Mai,9,0.0,0.0,0.0,,0.0,3,False,False
29,Jeannie Mai,10,0.0,0.0,0.0,,0.0,3,False,False
29,Jeannie Mai,11,0.0,0.0,0.0,,0.0,3,False,False
30,Martin Kove,1,4.0,3.0,3.0,3.0,13.0,4,False,True
30,Martin Kove,2,4.0,3.0,4.0,4.0,15.0,4,False,True
30,Martin Kove,3,0.0,0.0,0.0,,0.0,3,False,False
30,Martin Kove,4,0.0,0.0,0.0,0.0,0.0,4,False,False
30,Martin Kove,5,0.0,0.0,0.0,0.0,0.0,4,False,False
30,Martin Kove,6,0.0,0.0,0.0,0.0,0.0,4,False,False
30,Martin Kove,7,0.0,0.0,0.0,0.0,0.0,4,False,False
30,Martin Kove,8,0.0,0.0,0.0,0.0,0.0,4,False,False
30,Martin Kove,9,0.0,0.0,0.0,0.0,0.0,4,False,False
30,Martin Kove,10,0.0,0.0,0.0,0.0,0.0,4,False,False
30,Martin Kove,11,,,,,,0,True,False
30,Brian Austin Green,1,6.0,6.0,6.0,6.0,24.0,4,False,True
30,Brian Austin Green,2,6.0,5.0,6.0,6.0,23.0,4,False,True
30,Brian Austin Green,3,7.0,6.0,6.0,,19.0,3,False,True
30,Brian Austin Green,4,6.5,6.0,7.0,6.5,26.0,4,False,True
30,Brian Austin Green,5,0.0,0.0,0.0,0.0,0.0,4,False,False
30,Brian Austin Green,6,0.0,0.0,0.0,0.0,0.0,4,False,False
30,Brian Austin Green,7,0.0,0.0,0.0,0.0,0.0,4,False,False
30,Brian Austin Green,8,0.0,0.0,0.0,0.0,0.0,4,False,False
30,Brian Austin Green,9,0.0,0.0,0.0,0.0,0.0,4,False,False
30,Brian Austin Green,10,0.0,0.0,0.0,0.0,0.0,4,False,False
30,Brian Austin Green,11,,,,,,0,True,False
30,Melora Hardin,1,7.0,6.0,7.0,6.0,26.0,4,False,True
30,Melora Hardin,2,7.0,6.0,7.0,7.0,27.0,4,False,True
30,Melora Hardin,3,8.0,7.0,8.0,,23.0,3,False,True
30,Melora Hardin,4,9.0,9.5,9.0,9.0,36.5,4,False,True
30,Melora Hardin,5,9.0,9.0,9.0,9.0,36.0,4,False,True
30,Melora Hardin,6,8.0,9.0,8.0,9.0,34.0,4,False,True
30,Melora Hardin,7,9.5,9.5,9.5,9.5,38.0,4,False,True
30,Melora Hardin,8,10.5,10.5,10.5,10.5,42.0,4,False,True
30,Melora Hardin,9,8.5,9.5,9.0,9.0,36.0,4,False,True
30,Melora Hardin,10,0.0,0.0,0.0,0.0,0.0,4,False,False
30,Melora Hardin,11,,,,,,0,True,False
30,Matt James,1,6.0,6.0,6.0,6.0,24.0,4,False,True
30,Matt James,2,5.0,5.0,6.0,6.0,22.0,4,False,True
30,Matt James,3,7.0,6.0,7.0,,20.0,3,False,True
30,Matt James,4,7.0,6.5,7.5,7.5,28.5,4,False,True
30,Matt James,5,0.0,0.0,0.0,0.0,0.0,4,False,False
30,Matt James,6,0.0,0.0,0.0,0.0,0.0,4,False,False
30,Matt James,7,0.0,0.0,0.0,0.0,0.0,4,False,False
30,Matt James,8,0.0,0.0,0.0,0.0,0.0,4,False,False
30,Matt James,9,0.0,0.0,0.0,0.0,0.0,4,False,False
30,Matt James,10,0.0,0.0,0.0,0.0,0.0,4,False,False
30,Matt James,11,,,,,,0,True,False
30,"Mike ""The Miz"" Mizanin",1,6.0,6.0,6.0,6.0,24.0,4,False,True
30,"Mike ""The Miz"" Mizanin",2,7.0,5.0,7.0,7.0,26.0,4,False,True
30,"Mike ""The Miz"" Mizanin",3,7.0,7.0,8.0,,22.0,3,False,True
30,"Mike ""The Miz"" Mizanin",4,8.5,7.5,8.5,8.0,32.5,4,False,True
30,"Mike ""The Miz"" Mizanin",5,8.0,8.0,8.0,8.0,32.0,4,False,True
30,"Mike ""The Miz"" Mizanin",6,9.0,8.0,9.0,8.0,34.0,4,False,True
30,"Mike ""The Miz"" Mizanin",7,8.0,8.0,8.0,8.0,32.0,4,False,True
30,"Mike ""The Miz"" Mizanin",8,0.0,0.0,0.0,0.0,0.0,4,False,False
30,"Mike ""The Miz"" Mizanin",9,0.0,0.0,0.0,0.0,0.0,4,False,False
30,"Mike ""The Miz"" Mizanin",10,0.0,0.0,0.0,0.0,0.0,4,False,False
30,"Mike ""The Miz"" Mizanin",11,,,,,,0,True,False
30,Suni Lee,1,7.0,7.0,7.0,7.0,28.0,4,False,True
30,Suni Lee,2,7.0,7.0,7.0,7.0,28.0,4,False,True
30,Suni Lee,3,7.0,7.0,7.0,,21.0,3,False,True
30,Suni Lee,4,8.5,8.0,9.0,8.5,34.0,4,False,True
30,Suni Lee,5,9.0,9.0,9.0,9.0,36.0,4,False,True
30,Suni Lee,6,9.0,9.0,9.0,9.0,36.0,4,False,True
30,Suni Lee,7,8.25,8.25,8.25,9.25,34.0,4,False,True
30,Suni Lee,8,10.5,10.5,10.5,10.5,42.0,4,False,True
30,Suni Lee,9,10.0,9.0,9.5,9.0,37.5,4,False,True
30,Suni Lee,10,0.0,0.0,0.0,0.0,0.0,4,False,False
30,Suni Lee,11,,,,,,0,True,False
30,Iman Shumpert,1,7.0,4.0,5.0,5.0,21.0,4,False,True
30,Iman Shumpert,2,7.0,6.0,6.0,6.0,25.0,4,False,True
30,Iman Shumpert,3,7.0,6.0,6.0,,19.0,3,False,True
30,Iman Shumpert,4,8.5,6.5,8.5,8.0,31.5,4,False,True
30,Iman Shumpert,5,7.0,7.0,7.0,7.0,28.0,4,False,True
30,Iman Shumpert,6,10.0,10.0,10.0,10.0,40.0,4,False,True
30,Iman Shumpert,7,9.5,7.5,8.5,8.5,34.0,4,False,True
30,Iman Shumpert,8,9.0,8.0,9.0,9.0,35.0,4,False,True
30,Iman Shumpert,9,9.5,9.0,10.0,9.0,37.5,4,False,True
30,Iman Shumpert,10,10.0,10.0,10.0,10.0,40.0,4,False,True
30,Iman Shumpert,11,,,,,,0,True,False
30,Cody Rigsby,1,6.0,6.0,6.0,6.0,24.0,4,False,True
30,Cody Rigsby,2,6.0,6.0,6.0,6.0,24.0,4,False,True
30,Cody Rigsby,3,6.0,6.0,6.0,,18.0,3,False,True
30,Cody Rigsby,4,7.5,6.5,7.5,7.5,29.0,4,False,True
30,Cody Rigsby,5,8.0,8.0,8.0,8.0,32.0,4,False,True
30,Cody Rigsby,6,9.0,9.0,9.0,9.0,36.0,4,False,True
30,Cody Rigsby,7,8.5,8.5,9.5,9.5,36.0,4,False,True
30,Cody Rigsby,8,10.0,10.0,9.0,9.0,38.0,4,False,True
30,Cody Rigsby,9,9.0,9.0,8.5,9.0,35.5,4,False,True
30,Cody Rigsby,10,9.5,9.5,9.5,9.5,38.0,4,False,True
30,Cody Rigsby,11,,,,,,0,True,False
30,Melanie C,1,7.0,7.0,6.0,7.0,27.0,4,False,True
30,Melanie C,2,7.0,7.0,8.0,8.0,30.0,4,False,True
30,Melanie C,3,7.0,7.0,8.0,,22.0,3,False,True
30,Melanie C,4,8.0,8.0,8.5,8.5,33.0,4,False,True
30,Melanie C,5,9.0,9.0,9.0,9.0,36.0,4,False,True
30,Melanie C,6,0.0,0.0,0.0,0.0,0.0,4,False,False
30,Melanie C,7,0.0,0.0,0.0,0.0,0.0,4,False,False
30,Melanie C,8,0.0,0.0,0.0,0.0,0.0,4,False,False
30,Melanie C,9,0.0,0.0,0.0,0.0,0.0,4,False,False
30,Melanie C,10,0.0,0.0,0.0,0.0,0.0,4,False,False
30,Melanie C,11,,,,,,0,True,False
30,Jimmie Allen,1,6.0,5.0,6.0,5.0,22.0,4,False,True
30,Jimmie Allen,2,7.0,6.0,7.0,7.0,27.0,4,False,True
30,Jimmie Allen,3,6.0,6.0,8.0,,20.0,3,False,True
30,Jimmie Allen,4,8.5,7.5,8.5,8.0,32.5,4,False,True
30,Jimmie Allen,5,8.0,8.0,9.0,9.0,34.0,4,False,True
30,Jimmie Allen,6,10.0,9.0,10.0,9.0,38.0,4,False,True
30,Jimmie Allen,7,9.0,9.0,10.0,10.0,38.0,4,False,True
30,Jimmie Allen,8,8.0,8.0,8.0,8.0,32.0,4,False,True
30,Jimmie Allen,9,0.0,0.0,0.0,0.0,0.0,4,False,False
30,Jimmie Allen,10,0.0,0.0,0.0,0.0,0.0,4,False,False
30,Jimmie Allen,11,,,,,,0,True,False
30,Olivia Jade,1,7.0,6.0,6.0,6.0,25.0,4,False,True
30,Olivia Jade,2,7.0,6.0,7.0,7.0,27.0,4,False,True
30,Olivia Jade,3,8.0,8.0,8.0,,24.0,3,False,True
30,Olivia Jade,4,8.0,9.0,9.0,9.0,35.0,4,False,True
30,Olivia Jade,5,9.0,9.0,9.0,9.0,36.0,4,False,True
30,Olivia Jade,6,9.0,9.0,9.0,9.0,36.0,4,False,True
30,Olivia Jade,7,11.0,9.0,11.0,11.0,42.0,4,False,True
30,Olivia Jade,8,9.0,9.0,9.0,9.0,36.0,4,False,True
30,Olivia Jade,9,0.0,0.0,0.0,0.0,0.0,4,False,False
30,Olivia Jade,10,0.0,0.0,0.0,0.0,0.0,4,False,False
30,Olivia Jade,11,,,,,,0,True,False
30,JoJo Siwa,1,8.0,7.0,7.0,7.0,29.0,4,False,True
30,JoJo Siwa,2,8.0,8.0,7.0,8.0,31.0,4,False,True
30,JoJo Siwa,3,8.0,8.0,8.0,,24.0,3,False,True
30,JoJo Siwa,4,8.5,8.5,9.0,9.0,35.0,4,False,True
30,JoJo Siwa,5,10.0,10.0,10.0,10.0,40.0,4,False,True
30,JoJo Siwa,6,10.0,10.0,10.0,10.0,40.0,4,False,True
30,JoJo Siwa,7,10.0,9.0,10.0,10.0,39.0,4,False,True
30,JoJo Siwa,8,10.5,9.5,10.5,10.5,41.0,4,False,True
30,JoJo Siwa,9,10.0,10.0,10.0,10.0,40.0,4,False,True
30,JoJo Siwa,10,10.0,10.0,10.0,10.0,40.0,4,False,True
30,JoJo Siwa,11,,,,,,0,True,False
30,Christine Chiu,1,6.0,7.0,6.0,6.0,25.0,4,False,True
30,Christine Chiu,2,6.0,6.0,6.0,6.0,24.0,4,False,True
30,Christine Chiu,3,7.0,7.0,7.0,,21.0,3,False,True
30,Christine Chiu,4,0.0,0.0,0.0,0.0,0.0,4,False,False
30,Christine Chiu,5,0.0,0.0,0.0,0.0,0.0,4,False,False
30,Christine Chiu,6,0.0,0.0,0.0,0.0,0.0,4,False,False
30,Christine Chiu,7,0.0,0.0,0.0,0.0,0.0,4,False,False
30,Christine Chiu,8,0.0,0.0,0.0,0.0,0.0,4,False,False
30,Christine Chiu,9,0.0,0.0,0.0,0.0,0.0,4,False,False
30,Christine Chiu,10,0.0,0.0,0.0,0.0,0.0,4,False,False
30,Christine Chiu,11,,,,,,0,True,False
30,Kenya Moore,1,7.0,6.0,6.0,7.0,26.0,4,False,True
30,Kenya Moore,2,6.0,6.0,6.0,6.0,24.0,4,False,True
30,Kenya Moore,3,7.0,7.0,7.0,,21.0,3,False,True
30,Kenya Moore,4,7.0,7.0,8.0,7.5,29.5,4,False,True
30,Kenya Moore,5,9.0,9.0,9.0,9.0,36.0,4,False,True
30,Kenya Moore,6,8.0,8.0,8.0,8.0,32.0,4,False,True
30,Kenya Moore,7,0.0,0.0,0.0,0.0,0.0,4,False,False
30,Kenya Moore,8,0.0,0.0,0.0,0.0,0.0,4,False,False
30,Kenya Moore,9,0.0,0.0,0.0,0.0,0.0,4,False,False
30,Kenya Moore,10,0.0,0.0,0.0,0.0,0.0,4,False,False
30,Kenya Moore,11,,,,,,0,True,False
30,Amanda Kloots,1,7.0,7.0,7.0,7.0,28.0,4,False,True
30,Amanda Kloots,2,8.0,8.0,8.0,8.0,32.0,4,False,True
30,Amanda Kloots,3,8.0,8.0,8.0,,24.0,3,False,True
30,Amanda Kloots,4,8.5,8.5,8.5,8.5,34.0,4,False,True
30,Amanda Kloots,5,10.0,10.0,9.0,10.0,39.0,4,False,True
30,Amanda Kloots,6,9.0,9.0,10.0,10.0,38.0,4,False,True
30,Amanda Kloots,7,8.25,8.25,8.25,9.25,34.0,4,False,True
30,Amanda Kloots,8,10.5,10.5,10.5,10.5,42.0,4,False,True
30,Amanda Kloots,9,9.5,10.0,10.0,10.0,39.5,4,False,True
30,Amanda Kloots,10,9.5,10.0,9.5,10.0,39.0,4,False,True
30,Amanda Kloots,11,,,,,,0,True,False
31,Jason Lewis,1,5.0,4.0,4.0,5.0,18.0,4,False,True
31,Jason Lewis,2,0.0,0.0,0.0,0.0,0.0,4,False,False
31,Jason Lewis,3,0.0,0.0,0.0,0.0,0.0,4,False,False
31,Jason Lewis,4,0.0,0.0,0.0,0.0,0.0,4,False,False
31,Jason Lewis,5,0.0,0.0,0.0,0.0,0.0,4,False,False
31,Jason Lewis,6,0.0,0.0,0.0,0.0,0.0,4,False,False
31,Jason Lewis,7,0.0,0.0,0.0,0.0,0.0,4,False,False
31,Jason Lewis,8,0.0,0.0,0.0,0.0,0.0,4,False,False
31,Jason Lewis,9,0.0,0.0,0.0,0.0,0.0,4,False,False
31,Jason Lewis,10,0.0,0.0,0.0,0.0,0.0,4,False,False
31,Jason Lewis,11,,,,,,0,True,False
31,Cheryl Ladd,1,6.0,5.0,5.0,5.0,21.0,4,False,True
31,Cheryl Ladd,2,5.0,6.0,5.0,5.0,21.0,4,False,True
31,Cheryl Ladd,3,6.0,6.0,6.0,6.0,24.0,4,False,True
31,Cheryl Ladd,4,0.0,0.0,0.0,0.0,0.0,4,False,False
31,Cheryl Ladd,5,0.0,0.0,0.0,0.0,0.0,4,False,False
31,Cheryl Ladd,6,0.0,0.0,0.0,0.0,0.0,4,False,False
31,Cheryl Ladd,7,0.0,0.0,0.0,0.0,0.0,4,False,False
31,Cheryl Ladd,8,0.0,0.0,0.0,0.0,0.0,4,False,False
31,Cheryl Ladd,9,0.0,0.0,0.0,0.0,0.0,4,False,False
31,Cheryl Ladd,10,0.0,0.0,0.0,0.0,0.0,4,False,False
31,Cheryl Ladd,11,,,,,,0,True,False
31,Selma Blair,1,7.0,7.0,7.0,7.0,28.0,4,False,True
31,Selma Blair,2,7.0,7.0,7.0,7.0,28.0,4,False,True
31,Selma Blair,3,7.0,7.0,7.0,7.0,28.0,4,False,True
31,Selma Blair,4,8.0,8.0,8.0,8.0,32.0,4,False,True
31,Selma Blair,5,10.0,10.0,10.0,10.0,40.0,4,False,True
31,Selma Blair,6,0.0,0.0,0.0,0.0,0.0,4,False,False
31,Selma Blair,7,0.0,0.0,0.0,0.0,0.0,4,False,False
31,Selma Blair,8,0.0,0.0,0.0,0.0,0.0,4,False,False
31,Selma Blair,9,0.0,0.0,0.0,0.0,0.0,4,False,False
31,Selma Blair,10,0.0,0.0,0.0,0.0,0.0,4,False,False
31,Selma Blair,11,,,,,,0,True,False
31,Joseph Baena,1,6.0,5.0,6.0,6.0,23.0,4,False,True
31,Joseph Baena,2,6.0,6.0,6.0,6.0,24.0,4,False,True
31,Joseph Baena,3,8.0,7.0,7.0,7.0,29.0,4,False,True
31,Joseph Baena,4,7.0,7.0,7.0,7.0,28.0,4,False,True
31,Joseph Baena,5,9.0,8.5,9.0,8.5,35.0,4,False,True
31,Joseph Baena,6,0.0,0.0,0.0,0.0,0.0,4,False,False
31,Joseph Baena,7,0.0,0.0,0.0,0.0,0.0,4,False,False
31,Joseph Baena,8,0.0,0.0,0.0,0.0,0.0,4,False,False
31,Joseph Baena,9,0.0,0.0,0.0,0.0,0.0,4,False,False
31,Joseph Baena,10,0.0,0.0,0.0,0.0,0.0,4,False,False
31,Joseph Baena,11,,,,,,0,True,False
31,Trevor Donovan,1,5.0,5.0,5.0,6.0,21.0,4,False,True
31,Trevor Donovan,2,7.0,7.0,8.0,8.0,30.0,4,False,True
31,Trevor Donovan,3,7.0,6.0,7.0,7.0,27.0,4,False,True
31,Trevor Donovan,4,7.0,7.0,7.0,7.0,28.0,4,False,True
31,Trevor Donovan,5,9.0,9.0,9.0,9.0,36.0,4,False,True
31,Trevor Donovan,6,9.0,8.0,8.0,9.0,34.0,4,False,True
